case_id
101011000014
101011000023
101011000040
101011000115
101011000126
101011000135
101011000183
101011000190
101011000254
101011000258
101011000260
101011010006
101011010026
101011010046
101011010074
101011010092
101011010129
101011010149
101011020088
101011020106
101011020269
101011030005
101011030012
101011030019
101011030026
101011030034
101011030072
101011030079
101011030087
101011030100
101011030107
101011030114
101011030122
101011030148
101011040025
101011040031
101011040036
101011040037
101011040041
101011040052
101011040079
101011040108
101011040112
101011040115
101011040159
101011040165
101011040171
101011040174
101011050013
101011050019
101011050056
101011050076
101011050082
101011050088
101011050094
101011050106
101011060024
101011060059
101011060095
101011060131
101011060135
101011060155
101011060160
101011060169
101011060175
101021070007
101021070064
101021070127
101021070157
101021070182
101021070235
101021070248
101021070265
101021080004
101021080060
101021080078
101021080085
101021080107
101021080112
101021080140
101021080200
101021090025
101021090043
101021090052
101021090061
101021090079
101021090117
101021090126
101021100019
101021100041
101021100051
101021100108
101021100116
101021100140
101021100168
101021100179
101021100180
101021100190
101021100225
101021100229
101031110017
101031110057
101031110095
101031110104
101031110168
101031110177
101031110196
101031120018
101031120049
101031120091
101031120119
101031120131
101031120141
101031120151
101031120169
101031130001
101031130003
101031130005
101031130013
101031130015
101031130021
101031130028
101031130033
101031130039
101051140004
101051140005
101051140006
101051140008
101051140009
101051140012
101051140021
101051140026
101051140032
101051140045
101051140050
101051140054
101051140074
101051140079
101051140091
101051140098
101051150046
101051150063
101051150087
101051150090
101051150123
101061160025
101061160064
101061160077
101061160139
101061160143
101061160160
101061160203
101061160212
101061160220
101061160224
101061160235
101061160246
101061170081
101061170117
101061170133
101061170149
101061170165
101071180013
101071180034
101071180039
101071180050
101071180069
101071180108
101071180137
101071180156
101071180157
101071180197
101071180217
101091190031
101091190033
101091190036
101091190062
101091190082
101091190092
101091190098
101091190100
101091190110
101091190124
101091200037
101091200048
101091200057
101091200087
101091200092
101091200108
101091200127
101091200138
101091200174
101091200185
101091210005
101091210010
101091210020
101091210025
101091210030
101091210035
101091210040
101091210050
101091210080
101201220034
101201220043
101201220082
101201220094
101201220139
101201220173
101201220203
101201220204
101201220206
101201220240
101201220243
101201220259
101201230017
101201230041
101201230043
101201230048
101201230076
101201230097
101201230100
101201230102
101201230124
101201230142
101201230149
101201230150
101201230163
102011240015
102011240055
102011240078
102011240097
102011240127
102011240157
102011240188
102011240234
102011240237
102011240247
102011250005
102011250011
102011250017
102011250061
102011250073
102011250079
102011250097
102011250103
102011250109
102011260002
102011260032
102011260059
102011260070
102011260108
102011260141
102011260147
102011260172
102011260186
102011260189
102011260196
102011260201
102011270006
102011270013
102011270037
102011270044
102011270058
102011270066
102011270081
102011270091
102011270106
102011270131
102011270141
102011270158
102011270165
102011270173
102011280005
102011280030
102011280034
102011280041
102011280064
102011280094
102011280096
102011280109
102011280113
102021290045
102021290049
102021290141
102021290164
102021290166
102021290184
102031300001
102031300005
102031300007
102031300015
102031300016
102031300027
102031300029
102031300031
102031300033
102031300034
102031300045
102031300047
102031300056
102031300060
102031300064
102031310020
102031310037
102031310070
102031310093
102031310097
102031310123
102031310144
102031310149
102031310191
102031310209
102031320054
102031320066
102031320095
102031320100
102031320103
102031320117
102031320126
102031320132
102031320148
102031320153
102031320154
102031320176
102031330023
102031330029
102031330047
102031330053
102031330059
102031330066
102031330072
102031330084
102031330090
102031330096
102031330108
102031340050
102031340051
102031340087
102031340130
102031340167
102031340169
102031340172
102031340180
102031340182
102031340186
102031340204
102031340205
102031340208
102031350044
102031350053
102031350057
102031350059
102031350064
102031350066
102031350075
102031350077
102031350097
102031350101
102031350106
102031350110
102031350128
102041360005
102041360006
102041360010
102041360152
102041360162
102041360188
102041360190
102041360193
102041360203
102041370007
102041370016
102041370021
102041370043
102041370048
102041370055
102041370065
102041370098
102041380040
102041380060
102041380107
102041380139
102041380162
102041380189
102041380195
102041380202
102041380207
102041380237
102041390025
102041390034
102041390053
102041390080
102041390089
102041390098
102041390107
102041390135
102041390153
102041390164
102041390200
102041390210
102041390229
102041390238
102041400363
102041400364
102051410036
102051410055
102051410079
102051410106
102051410140
102051410170
102051410196
102051410211
102051410214
102051410249
102051420053
102051420080
102051420136
102051420214
102051420270
102051420275
102051420278
102051420303
102051420309
102201430027
102201430061
102201430114
102201430129
102201430158
102201430180
102201430246
102201430257
102201430259
102201430311
102201430330
102201440026
102201440038
102201440054
102201440062
102201440076
102201440109
102201440114
102201440152
102201440179
102201440215
102201440266
102201440289
102201440409
102201450008
102201450056
102201450076
102201450096
102201450116
102201450136
102201450210
102201450252
102201450333
102201450353
102201460042
102201460047
102201460071
102201460103
102201460161
102201460185
102201460193
102201460194
102201460308
102201460330
102201470001
102201470009
102201470018
102201470025
102201470049
102201470051
102201470117
102201470133
102201470150
102201470248
103011480039
103011480062
103011480078
103011480103
103011480104
103011480107
103011480109
103011480184
103011490002
103011490003
103011490004
103011490005
103011490007
103011490008
103011490011
103011490012
103011500012
103011500049
103011500069
103011500096
103011500126
103011500161
103011500178
103011500179
103011500200
103011500213
103011510001
103011510005
103011510006
103011510007
103011510008
103011510010
103011510012
103011510015
103011510016
103011510019
103011510022
103011510026
103021520043
103021520057
103021520064
103021520074
103021520083
103021520120
103021520121
103021520143
103021520154
103021520224
103021520240
103021520243
103031530005
103031530008
103031530011
103031530014
103031530027
103031530033
103031530037
103031530040
103031530049
103031530052
103041540025
103041540041
103041540042
103041540074
103041540096
103041540115
103041540189
103041540194
103041540197
103041540266
103041540277
103041540312
103041540332
103041540351
103041540378
103041540405
103041550024
103041550107
103041550229
103041550382
103041550472
103051560008
103051560014
103051560023
103051560029
103051560034
103051560036
103051560044
103051560076
103051560092
103051560121
103051560124
103061570004
103061570005
103061570012
103061570040
103061570098
103061570112
103061570125
103061570136
103061570152
103061570167
103061570170
103061570199
103061570203
103061580016
103061580017
103061580095
103061580122
103061580129
103061580146
103061580148
103061580182
103071590025
103071590039
103071590115
103071590131
103071590169
103071590172
103071590219
103081600005
103081600017
103081600041
103081600059
103081600091
103091610021
103091610046
103091610056
103091610117
103091610143
103091610153
103091610185
103091610232
103091610235
103091610266
103091610291
103091620003
103091620011
103091620017
103091620078
103091620084
103091620098
103101630002
103101630025
103101630038
103101630061
103101630070
103101630089
103101630095
103101630126
103101630134
103121640007
103121640016
103121640021
103121640035
103121640039
103121640052
103121640054
103121640067
103121640082
103121650029
103121650061
103121650116
103121650479
103121650491
103121660002
103121660005
103121660011
103121660012
103121660021
103121660028
103121670049
103121670070
103121670084
103121670099
103121670100
103121670103
103121670131
103121670219
103201680005
103201680022
103201680037
103201680051
103201680058
103201680108
103201680115
103201680122
103201680129
103201680136
104011690016
104011690050
104011690053
104011690077
104011690079
104011690080
104011690081
104011690135
104011690136
104011690155
104011700033
104011700051
104011700075
104011700087
104011700088
104011700094
104011700108
104011700149
104011710033
104011710034
104011710051
104011710054
104011710065
104011710078
104011710083
104011710090
104011710093
104011710108
104011710109
104011720005
104011720008
104011720043
104011720067
104011720084
104011720091
104011720143
104011720148
104011720165
104011720181
104011730070
104011730128
104011730154
104011730169
104011730171
104011730176
104011730197
104011730213
104011730214
104011730230
104011740050
104011740133
104031750005
104031750024
104031750041
104031750056
104031750081
104031750091
104031750093
104031750111
104031750117
104031750118
104031760011
104031760021
104031760025
104031760033
104031760038
104031770017
104031770028
104031770054
104031770104
104031770159
104041780104
104041780135
104041780136
104041780149
104041790016
104041790070
104041790073
104041790076
104041790077
104041790087
104041790111
104041790129
104041790171
104041790180
104051800005
104051800010
104051800016
104051800021
104051800026
104051800053
104051800058
104051800068
104051800073
104051800078
104051800083
104051800091
104051810007
104051810008
104051810032
104051810066
104051810068
104051810072
104051810076
104051810106
104051810114
104051810117
104071820041
104071820105
104071820134
104071820150
104071820164
104071820194
104071830023
104071830037
104071830054
104071830067
104071830071
104071830074
104071830079
104071830088
104071830090
104071830109
104071830112
104071830135
104071830170
104071830179
104071830180
104071840029
104071840036
104071840043
104071840064
104071840078
104071840103
104071840110
104071840117
104081850003
104081850070
104081850105
104081850128
104081850154
104081850169
104081850196
104081850197
104091860001
104091860025
104091860037
104091860042
104091860084
104091860103
104091860105
104091860113
104091860117
104091860128
104091860141
104091860142
104091860149
104091860152
104101870007
104101870027
104101870091
104101870105
104101870135
104101870158
104101870168
104201880027
104201880061
104201880125
104201880151
104201880159
104201880161
104201880168
104201880173
104201880174
104201880179
104201880222
104201890124
104201890128
104201890132
104201890145
104201890167
104201890173
104201890197
104201890209
104201890228
105011900005
105011900008
105011900016
105011900075
105011900083
105011900107
105011900110
105011900150
105011900191
105011900199
105011910033
105011910042
105011910068
105011910074
105011910080
105011910084
105011910098
105011910100
105011910149
105011910163
105011910166
105011910178
105011910185
105011920005
105011920014
105011920044
105011920064
105011920080
105011920090
105011920102
105011920110
105021930030
105021930044
105021930110
105021930115
105021930139
105021930145
105021930171
105021930172
105021940017
105021940027
105021940047
105021940057
105021940090
105021940111
105021940143
105021940153
105021940163
105021950007
105021950107
105021950113
105021950114
105021950147
105021960004
105021960016
105021960022
105021960032
105021960035
105021960038
105021960041
105021960048
105021960051
105021960059
105021970009
105021970058
105021970088
105021970091
105041980026
105041980029
105041980030
105041980066
105041980071
105041980088
105041980090
105041980113
105041980131
105041980171
105041980196
105051990010
105051990017
105051990019
105051990031
105051990039
105051990065
105051990071
105051990074
105051990077
105051990079
105051990080
105052000010
105052000025
105052000026
105052000046
105052000051
105052000054
105052000107
105052000124
105052010025
105052010031
105052010033
105052010042
105052010054
105052010066
105052010161
105052010163
105052010169
105052010171
105052010176
105052010194
105062020008
105062020043
105062020048
105062020064
105062020067
105062020070
105062020112
105062020115
105062020122
105062030030
105062030036
105062030062
105062030070
105062030072
105062030088
105062030114
105062030197
105062030199
